,3-gram,count
0,"('earn', 'affiliate', 'commission')",144
1,"('may', 'earn', 'affiliate')",140
2,"('affiliate', 'commission', 'purchase')",140
3,"('commission', 'purchase', 'something')",140
4,"('purchase', 'something', 'recommended')",140
5,"('something', 'recommended', 'link')",140
6,"('recommended', 'link', 'article')",129
7,"('phillip', 'susan', 'morse')",126
8,"('pg', 'hr', 'min')",114
9,"('microsoft', 'may', 'earn')",101
10,"('new', 'york', 'city')",94
11,"('university', 'maine', 'foundation')",84
12,"('master', 'facility', 'plan')",84
13,"('the', 'double', 'play')",84
14,"('dicaprio', 'gigi', 'hadid')",78
15,"('leonardo', 'dicaprio', 'gigi')",77
16,"('if', 'allow', 'cooky')",66
17,"('win', 'world', 'series')",65
18,"('pic', 'twitter', 'com')",64
19,"('year', 'old', 'sister')",56
20,"('world', 'central', 'kitchen')",53
21,"('all', 'right', 'reserved')",52
22,"('abdur', 'rahman', 'muhammad')",51
23,"('these', 'cooky', 'may')",49
24,"('said', 'news', 'release')",46
25,"('nr', 'hr', 'min')",46
26,"('international', 'visegrad', 'fund')",44
27,"('regular', 'price', 'price')",44
28,"('raise', 'another', 'million')",43
29,"('oct', 'university', 'maine')",42
30,"('university', 'maine', 'alumnus')",42
31,"('maine', 'alumnus', 'phillip')",42
32,"('alumnus', 'phillip', 'susan')",42
33,"('susan', 'morse', 'committed')",42
34,"('morse', 'committed', 'million')",42
35,"('committed', 'million', 'naming')",42
36,"('million', 'naming', 'right')",42
37,"('naming', 'right', 'new')",42
38,"('right', 'new', 'basketball')",42
39,"('new', 'basketball', 'arena')",42
40,"('basketball', 'arena', 'planned')",42
41,"('arena', 'planned', 'campus')",42
42,"('planned', 'campus', 'orono')",42
43,"('campus', 'orono', 'school')",42
44,"('orono', 'school', 'announced')",42
45,"('school', 'announced', 'friday')",42
46,"('announced', 'friday', 'the')",42
47,"('friday', 'the', 'significant')",42
48,"('the', 'significant', 'donation')",42
49,"('significant', 'donation', 'augment')",42
50,"('donation', 'augment', 'million')",42
51,"('augment', 'million', 'gift')",42
52,"('million', 'gift', 'harold')",42
53,"('gift', 'harold', 'alfond')",42
54,"('harold', 'alfond', 'foundation')",42
55,"('alfond', 'foundation', 'upgrade')",42
56,"('foundation', 'upgrade', 'construct')",42
57,"('upgrade', 'construct', 'athletic')",42
58,"('construct', 'athletic', 'facility')",42
59,"('athletic', 'facility', 'campus')",42
60,"('facility', 'campus', 'year')",42
61,"('campus', 'year', 'period')",42
62,"('year', 'period', 'part')",42
63,"('period', 'part', 'alfond')",42
64,"('part', 'alfond', 'foundation')",42
65,"('alfond', 'foundation', 'gift')",42
66,"('foundation', 'gift', 'umaine')",42
67,"('gift', 'umaine', 'official')",42
68,"('umaine', 'official', 'pledged')",42
69,"('official', 'pledged', 'raise')",42
70,"('pledged', 'raise', 'another')",42
71,"('another', 'million', 'private')",42
72,"('million', 'private', 'donation')",42
73,"('private', 'donation', 'year')",42
74,"('donation', 'year', 'period')",42
75,"('year', 'period', 'complete')",42
76,"('period', 'complete', 'planned')",42
77,"('complete', 'planned', 'million')",42
78,"('planned', 'million', 'investment')",42
79,"('million', 'investment', 'athletic')",42
80,"('investment', 'athletic', 'facility')",42
81,"('athletic', 'facility', 'with')",42
82,"('facility', 'with', 'morse')",42
83,"('with', 'morse', 'donation')",42
84,"('morse', 'donation', 'million')",42
85,"('donation', 'million', 'million')",42
86,"('million', 'million', 'goal')",42
87,"('million', 'goal', 'raised')",42
88,"('goal', 'raised', 'university')",42
89,"('raised', 'university', 'maine')",42
90,"('maine', 'foundation', 'the')",42
91,"('foundation', 'the', 'first')",42
92,"('the', 'first', 'phase')",42
93,"('first', 'phase', 'athletic')",42
94,"('phase', 'athletic', 'facility')",42
95,"('athletic', 'facility', 'makeover')",42
96,"('facility', 'makeover', 'construction')",42
97,"('makeover', 'construction', 'soccer')",42
98,"('construction', 'soccer', 'field')",42
99,"('soccer', 'field', 'hockey')",42
