,3-gram,count
0,"('comet', 'ping', 'pong')",911
1,"('pizzagate', 'conspiracy', 'theory')",315
2,"('the', 'daily', 'beast')",307
3,"('new', 'york', 'time')",245
4,"('president', 'donald', 'trump')",228
5,"('child', 'sex', 'ring')",223
6,"('child', 'sex', 'trafficking')",186
7,"('pic', 'twitter', 'com')",183
8,"('edgar', 'maddison', 'welch')",177
9,"('may', 'earn', 'affiliate')",173
10,"('earn', 'affiliate', 'commission')",173
11,"('affiliate', 'commission', 'purchase')",172
12,"('commission', 'purchase', 'something')",172
13,"('purchase', 'something', 'recommended')",172
14,"('something', 'recommended', 'link')",172
15,"('recommended', 'link', 'article')",162
16,"('former', 'president', 'donald')",157
17,"('hillary', 'clinton', 'campaign')",151
18,"('sex', 'trafficking', 'ring')",148
19,"('and', 'or', 'access')",143
20,"('or', 'access', 'information')",143
21,"('microsoft', 'may', 'earn')",133
22,"('anderson', 'lee', 'aldrich')",131
23,"('the', 'new', 'york')",129
24,"('she', 'campaigned', 'alongside')",110
25,"('social', 'medium', 'platform')",109
26,"('owner', 'james', 'alefantis')",98
27,"('north', 'carolina', 'man')",90
28,"('third', 'election', 'cycle')",90
29,"('access', 'information', 'deviceselect')",90
30,"('information', 'deviceselect', 'basic')",90
31,"('right', 'wing', 'medium')",87
32,"('respond', 'request', 'comment')",85
33,"('message', 'message', 'message')",85
34,"('arizonan', 'rejected', 'trumpism')",85
35,"('theory', 'known', 'pizzagate')",84
36,"('conspiracy', 'theory', 'known')",83
37,"('southern', 'poverty', 'law')",82
38,"('poverty', 'law', 'center')",82
39,"('predicated', 'campaign', 'trying')",82
40,"('campaign', 'trying', 'sell')",82
41,"('trying', 'sell', 'big')",82
42,"('sell', 'big', 'lie')",82
43,"('year', 'old', 'man')",81
44,"('pizzagate', 'conspiracy', 'theorist')",78
45,"('far', 'right', 'conspiracy')",77
46,"('this', 'third', 'election')",77
47,"('the', 'daily', 'show')",76
48,"('speaker', 'nancy', 'pelosi')",76
49,"('clinton', 'campaign', 'manager')",72
50,"('fake', 'news', 'story')",72
51,"('house', 'speaker', 'nancy')",70
52,"('campaign', 'manager', 'john')",69
53,"('manager', 'john', 'podesta')",69
54,"('ping', 'pong', 'pizzeria')",68
55,"('child', 'trafficking', 'ring')",67
56,"('new', 'york', 'city')",67
57,"('anti', 'defamation', 'league')",66
58,"('storage', 'detailsmaximum', 'cookie')",66
59,"('detailsmaximum', 'cookie', 'duration')",66
60,"('cookie', 'duration', 'day')",66
61,"('duration', 'day', 'non')",66
62,"('day', 'non', 'cookie')",66
63,"('non', 'cookie', 'storage')",66
64,"('ping', 'pong', 'restaurant')",65
65,"('conspiracy', 'theory', 'like')",65
66,"('pm', 'estarticle', 'pm')",65
67,"('read', 'the', 'daily')",64
68,"('qanon', 'conspiracy', 'theory')",64
69,"('speaking', 'white', 'nationalist')",64
70,"('white', 'nationalist', 'conference')",64
71,"('online', 'conspiracy', 'theory')",63
72,"('marjorie', 'taylor', 'greene')",62
73,"('child', 'sex', 'slave')",61
74,"('right', 'conspiracy', 'theory')",60
75,"('purposesstore', 'and', 'or')",60
76,"('clinton', 'campaign', 'chairman')",59
77,"('delivered', 'right', 'inbox')",57
78,"('gain', 'unlimited', 'access')",57
79,"('daily', 'beast', 'medium')",56
80,"('beast', 'medium', 'newsletter')",56
81,"('daily', 'beast', 'biggest')",56
82,"('beast', 'biggest', 'scoop')",56
83,"('biggest', 'scoop', 'scandal')",56
84,"('scoop', 'scandal', 'delivered')",56
85,"('scandal', 'delivered', 'right')",56
86,"('right', 'inbox', 'sign')",56
87,"('inbox', 'sign', 'now')",56
88,"('sign', 'now', 'stay')",56
89,"('now', 'stay', 'informed')",56
90,"('stay', 'informed', 'gain')",56
91,"('informed', 'gain', 'unlimited')",56
92,"('unlimited', 'access', 'daily')",56
93,"('access', 'daily', 'beast')",56
94,"('daily', 'beast', 'unmatched')",56
95,"('beast', 'unmatched', 'reporting')",56
96,"('unmatched', 'reporting', 'subscribe')",56
97,"('reporting', 'subscribe', 'now')",56
98,"('campaigned', 'alongside', 'steve')",56
99,"('alongside', 'steve', 'bannon')",56
