,4-gram,count
0,"('may', 'earn', 'affiliate', 'commission')",1716
1,"('earn', 'affiliate', 'commission', 'purchase')",1716
2,"('affiliate', 'commission', 'purchase', 'something')",1716
3,"('commission', 'purchase', 'something', 'recommended')",1715
4,"('purchase', 'something', 'recommended', 'link')",1715
5,"('something', 'recommended', 'link', 'article')",1549
6,"('microsoft', 'may', 'earn', 'affiliate')",1370
7,"('former', 'president', 'donald', 'trump')",1335
8,"('raised', 'million', 'spent', 'million')",256
9,"('http', 'apnews', 'com', 'hub')",242
10,"('standard', 'the', 'thomson', 'reuters')",213
11,"('the', 'thomson', 'reuters', 'trust')",212
12,"('thomson', 'reuters', 'trust', 'principle')",212
13,"('recommended', 'link', 'article', 'the')",179
14,"('oversees', 'election', 'law', 'investigation')",177
15,"('election', 'law', 'investigation', 'campaign')",177
16,"('law', 'investigation', 'campaign', 'finance')",177
17,"('investigation', 'campaign', 'finance', 'disclosure')",177
18,"('campaign', 'finance', 'disclosure', 'compliance')",177
19,"('president', 'donald', 'trump', 'ally')",173
20,"('complaint', 'election', 'many', 'unfounded')",156
21,"('election', 'many', 'unfounded', 'pile')",156
22,"('many', 'unfounded', 'pile', 'around')",156
23,"('unfounded', 'pile', 'around', 'country')",156
24,"('pile', 'around', 'country', 'investigator')",156
25,"('around', 'country', 'investigator', 'tasked')",156
26,"('country', 'investigator', 'tasked', 'dealing')",156
27,"('investigator', 'tasked', 'dealing', 'find')",156
28,"('tasked', 'dealing', 'find', 'front')",156
29,"('dealing', 'find', 'front', 'line')",156
30,"('find', 'front', 'line', 'defending')",156
31,"('front', 'line', 'defending', 'integrity')",156
32,"('vice', 'president', 'kamala', 'harris')",152
33,"('university', 'virginia', 'center', 'politics')",152
34,"('the', 'cook', 'political', 'report')",151
35,"('sabato', 'crystal', 'ball', 'university')",148
36,"('crystal', 'ball', 'university', 'virginia')",148
37,"('ball', 'university', 'virginia', 'center')",148
38,"('our', 'standard', 'the', 'thomson')",143
39,"('house', 'speaker', 'nancy', 'pelosi')",140
40,"('sen', 'catherine', 'cortez', 'masto')",139
41,"('virginia', 'center', 'politics', 'microsoft')",134
42,"('center', 'politics', 'microsoft', 'may')",134
43,"('politics', 'microsoft', 'may', 'earn')",134
44,"('million', 'cash', 'hand', 'october')",133
45,"('minority', 'leader', 'kevin', 'mccarthy')",132
46,"('million', 'spent', 'million', 'cash')",128
47,"('election', 'http', 'apnews', 'com')",123
48,"('apnews', 'com', 'hub', 'midterm')",123
49,"('then', 'president', 'donald', 'trump')",122
50,"('inspirational', 'slogan', 'adorned', 'oregon')",121
51,"('slogan', 'adorned', 'oregon', 'newspaper')",121
52,"('favor', 'sway', 'fear', 'shall')",121
53,"('sway', 'fear', 'shall', 'awe')",121
54,"('republican', 'challenger', 'herschel', 'walker')",121
55,"('adorned', 'oregon', 'newspaper', 'no')",120
56,"('oregon', 'newspaper', 'no', 'favor')",120
57,"('newspaper', 'no', 'favor', 'sway')",120
58,"('no', 'favor', 'sway', 'fear')",120
59,"('issue', 'factor', 'play', 'midterm')",119
60,"('apnews', 'com', 'hub', 'explaining')",119
61,"('com', 'hub', 'explaining', 'the')",119
62,"('the', 'new', 'york', 'time')",119
63,"('poll', 'closed', 'state', 'local')",118
64,"('closed', 'state', 'local', 'time')",118
65,"('warnock', 'republican', 'challenger', 'herschel')",112
66,"('coverage', 'election', 'http', 'apnews')",111
67,"('com', 'hub', 'midterm', 'election')",111
68,"('cybersecurity', 'infrastructure', 'security', 'agency')",110
69,"('white', 'house', 'press', 'secretary')",110
70,"('raphael', 'warnock', 'republican', 'challenger')",107
71,"('super', 'pac', 'national', 'party')",106
72,"('pac', 'national', 'party', 'committee')",106
73,"('russian', 'president', 'vladimir', 'putin')",105
74,"('for', 'latest', 'news', 'weather')",102
75,"('latest', 'news', 'weather', 'sport')",102
76,"('news', 'weather', 'sport', 'streaming')",102
77,"('weather', 'sport', 'streaming', 'video')",102
78,"('sport', 'streaming', 'video', 'head')",102
79,"('all', 'world', 'business', 'news')",102
80,"('world', 'business', 'news', 'need')",102
81,"('business', 'news', 'need', 'start')",102
82,"('news', 'need', 'start', 'day')",102
83,"('need', 'start', 'day', 'curated')",102
84,"('start', 'day', 'curated', 'reuters')",102
85,"('day', 'curated', 'reuters', 'journalist')",102
86,"('secretary', 'state', 'brad', 'raffensperger')",101
87,"('commicrosoft', 'may', 'earn', 'affiliate')",99
88,"('democratic', 'sen', 'catherine', 'cortez')",97
89,"('florida', 'governor', 'ron', 'desantis')",97
90,"('blue', 'state', 'like', 'oregon')",96
91,"('north', 'dakota', 'south', 'dakota')",96
92,"('house', 'minority', 'leader', 'kevin')",95
93,"('spent', 'million', 'cash', 'hand')",94
94,"('local', 'state', 'national', 'leader')",93
95,"('democratic', 'sen', 'raphael', 'warnock')",92
96,"('finance', 'disclosure', 'compliance', 'oregon')",91
97,"('disclosure', 'compliance', 'oregon', 'election')",91
98,"('compliance', 'oregon', 'election', 'division')",91
99,"('line', 'defending', 'integrity', 'america')",91
